2015-10-27 14:52:38,013 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compilers/2.5/plexus-compilers-2.5.pom
2015-10-27 14:52:38,084 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compilers/2.5/plexus-compilers-2.5.pom
2015-10-27 14:52:38,198 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-utils/1.5.15/plexus-utils-1.5.15.jar
2015-10-27 14:52:38,451 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-utils/1.5.15/plexus-utils-1.5.15.jar
2015-10-27 14:52:38,523 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-interpolation/1.11/plexus-interpolation-1.11.jar
2015-10-27 14:52:38,635 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-interpolation/1.11/plexus-interpolation-1.11.jar
2015-10-27 14:52:38,697 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/maven-toolchain/2.2.1/maven-toolchain-2.2.1.jar
2015-10-27 14:52:38,789 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/maven-toolchain/2.2.1/maven-toolchain-2.2.1.jar
2015-10-27 14:52:38,852 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-shared-utils/0.7/maven-shared-utils-0.7.jar
2015-10-27 14:52:39,071 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-shared-utils/0.7/maven-shared-utils-0.7.jar
2015-10-27 14:52:39,139 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.jar
2015-10-27 14:52:39,208 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.jar
2015-10-27 14:52:39,273 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-api/2.5/plexus-compiler-api-2.5.jar
2015-10-27 14:52:39,369 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-api/2.5/plexus-compiler-api-2.5.jar
2015-10-27 14:52:39,435 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-manager/2.5/plexus-compiler-manager-2.5.jar
2015-10-27 14:52:39,510 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-manager/2.5/plexus-compiler-manager-2.5.jar
2015-10-27 14:52:39,574 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-javac/2.5/plexus-compiler-javac-2.5.jar
2015-10-27 14:52:39,669 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-javac/2.5/plexus-compiler-javac-2.5.jar
2015-10-27 14:52:39,736 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-container-default/1.5.5/plexus-container-default-1.5.5.jar
2015-10-27 14:52:39,970 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-container-default/1.5.5/plexus-container-default-1.5.5.jar
2015-10-27 14:52:40,031 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-classworlds/2.2.2/plexus-classworlds-2.2.2.jar
2015-10-27 14:52:40,142 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-classworlds/2.2.2/plexus-classworlds-2.2.2.jar
2015-10-27 14:52:40,205 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/xbean/xbean-reflect/3.4/xbean-reflect-3.4.jar
2015-10-27 14:52:40,394 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/xbean/xbean-reflect/3.4/xbean-reflect-3.4.jar
2015-10-27 14:52:40,451 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/log4j/log4j/1.2.12/log4j-1.2.12.jar
2015-10-27 14:52:40,770 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/log4j/log4j/1.2.12/log4j-1.2.12.jar
2015-10-27 14:52:40,842 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/commons-logging/commons-logging-api/1.1/commons-logging-api-1.1.jar
2015-10-27 14:52:41,192 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/commons-logging/commons-logging-api/1.1/commons-logging-api-1.1.jar
2015-10-27 14:52:41,684 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/com/google/collections/google-collections/1.0/google-collections-1.0.jar
2015-10-27 14:52:42,434 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/com/google/collections/google-collections/1.0/google-collections-1.0.jar
2015-10-27 14:52:42,487 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/junit/junit/3.8.2/junit-3.8.2.jar
2015-10-27 14:52:42,627 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/junit/junit/3.8.2/junit-3.8.2.jar
2015-10-27 14:52:42,826 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: SampleWebService:SampleWebService:0.0.1-SNAPSHOT @ /Users/kratra/Documents/BITS/SampleWebService/pom.xml.
2015-10-27 14:52:42,903 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/plugins/maven-war-plugin/2.6/maven-war-plugin-2.6.pom
2015-10-27 14:52:42,962 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/plugins/maven-war-plugin/2.6/maven-war-plugin-2.6.pom
2015-10-27 14:52:43,047 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.pom
2015-10-27 14:52:43,110 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.pom
2015-10-27 14:52:43,178 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/surefire/surefire/2.12.4/surefire-2.12.4.pom
2015-10-27 14:52:43,248 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/surefire/surefire/2.12.4/surefire-2.12.4.pom
2015-10-27 14:52:43,388 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/maven-archiver/2.6/maven-archiver-2.6.pom
2015-10-27 14:52:43,496 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/apache/maven/maven-archiver/2.6/maven-archiver-2.6.pom
2015-10-27 14:52:43,561 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-archiver/2.8.1/plexus-archiver-2.8.1.pom
2015-10-27 14:52:43,624 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-archiver/2.8.1/plexus-archiver-2.8.1.pom
2015-10-27 14:52:43,690 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-utils/3.0.20/plexus-utils-3.0.20.pom
2015-10-27 14:52:43,751 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-utils/3.0.20/plexus-utils-3.0.20.pom
